episode,reward,steps,score_foods
983,5.330000000000006,68,7
984,17.080000000000005,193,20
985,5.500000000000008,51,7
986,7.300000000000011,71,9
987,16.01999999999999,199,19
988,-0.10000000000000009,11,1
989,21.159999999999876,285,25
990,-0.15000000000000002,16,1
991,3.600000000000004,41,5
992,12.610000000000024,140,15
993,-0.13000000000000012,14,1
994,13.610000000000024,140,16
995,11.62000000000002,139,14
996,-0.20000000000000018,21,1
997,9.840000000000014,117,12
998,6.870000000000018,114,9
999,6.230000000000014,78,8
1000,5.5000000000000036,51,7
1001,11.510000000000026,150,14
1002,9.83000000000002,118,12
1003,2.620000000000002,39,4
1004,11.520000000000028,149,14
1005,7.980000000000016,103,10
1006,4.280000000000008,73,6
1007,6.250000000000011,76,8
1008,20.309999999999906,270,24
1009,4.280000000000009,73,6
1010,11.480000000000024,153,14
1011,11.940000000000037,207,15
1012,1.610000000000003,40,3
1013,4.590000000000007,42,6
1014,5.870000000000018,114,8
1015,6.230000000000012,78,8
1016,9.880000000000019,113,12
1017,8.38000000000003,163,11
1018,7.950000000000015,106,10
1019,4.420000000000008,59,6
1020,17.88999999999999,212,21
1021,8.880000000000019,113,11
1022,-0.040000000000000036,5,1
1023,0.7999999999999998,21,2
1024,1.5200000000000027,49,3
1025,2.5000000000000053,51,4
1026,11.800000000000018,121,14
1027,8.90000000000002,111,11
1028,10.480000000000027,153,13
1029,15.880000000000013,213,19
1030,7.000000000000014,101,9
1031,17.689999999999976,232,21
1032,5.400000000000008,61,7
1033,7.8600000000000225,115,10
1034,10.28000000000003,173,13
1035,8.000000000000018,101,10
1036,-0.7900000000000016,180,2
1037,7.2600000000000104,75,9
1038,4.350000000000006,66,6
1039,10.86000000000002,115,13
1040,4.4900000000000055,52,6
1041,2.6700000000000035,34,4
1042,8.100000000000016,91,10
1043,9.960000000000013,105,12
1044,1.6400000000000023,37,3
1045,12.540000000000026,147,15
1046,14.590000000000025,142,17
1047,3.5500000000000185,346,8
1048,10.270000000000028,174,13
1049,16.150000000000016,186,19
1050,14.200000000000033,181,17
1051,7.450000000000026,156,10
1052,9.870000000000017,114,12
1053,1.3600000000000003,65,3
1054,13.430000000000048,258,17
1055,7.980000000000016,103,10
1056,-0.3400000000000002,35,1
1057,5.010000000000014,100,7
1058,13.910000000000037,210,17
1059,12.680000000000023,133,15
1060,-1.21,22,0
1061,3.4500000000000037,56,5
1062,6.910000000000018,110,9
1063,6.700000000000019,131,9
1064,5.18000000000001,83,7
1065,-1.14,15,0
1066,8.960000000000013,105,11
1067,0.7699999999999998,24,2
1068,3.1700000000000053,84,5
1069,3.5600000000000023,45,5
1070,7.030000000000015,98,9
1071,1.6500000000000012,36,3
1072,10.830000000000018,118,13
1073,11.470000000000026,154,14
1074,11.400000000000027,161,14
1075,11.170000000000027,184,14
1076,8.640000000000025,137,11
1077,-0.1100000000000001,12,1
1078,1.320000000000003,69,3
1079,-0.2600000000000001,27,1
1080,-0.12,13,1
1081,12.490000000000025,152,15
1082,5.32000000000001,69,7
1083,9.39000000000003,162,12
1084,1.550000000000003,46,3
1085,2.5400000000000036,47,4
1086,8.66000000000002,135,11
1087,18.11000000000001,190,21
1088,7.060000000000011,95,9
1089,0.7699999999999998,24,2
1090,11.920000000000018,109,14
1091,6.28000000000001,73,8
1092,17.370000000000015,264,21
1093,7.390000000000006,62,9
1094,6.960000000000013,105,9
1095,12.190000000000028,182,15
1096,-1.09,10,0
1097,3.240000000000008,77,5
1098,7.770000000000016,124,10
1099,7.360000000000021,165,10
1100,2.530000000000002,48,4
1101,3.380000000000006,63,5
1102,5.060000000000012,95,7
1103,23.519999999999886,349,28
1104,1.6600000000000001,35,3
1105,5.28000000000001,73,7
1106,-0.09999999999999998,11,1
1107,1.5900000000000007,42,3
1108,3.610000000000002,40,5
1109,12.250000000000028,176,15
1110,4.260000000000006,75,6
1111,6.060000000000014,95,8
1112,1.2800000000000011,73,3
1113,1.5300000000000011,48,3
1114,1.69,32,3
1115,9.720000000000022,129,12
1116,18.259999999999923,375,23
1117,12.360000000000028,165,15
1118,10.49000000000002,152,13
1119,5.530000000000006,48,7
1120,12.35000000000003,166,15
1121,11.440000000000028,157,14
1122,-0.12,13,1
1123,4.460000000000006,55,6
1124,11.64000000000002,137,14
1125,16.10000000000001,191,19
1126,6.850000000000019,116,9
1127,4.560000000000003,45,6
1128,19.319999999999965,269,23
1129,8.730000000000018,128,11
1130,11.110000000000031,190,14
1131,6.160000000000014,85,8
1132,-0.14000000000000012,15,1
1133,12.390000000000027,162,15
1134,5.700000000000018,131,8
1135,3.3300000000000063,68,5
1136,3.6400000000000032,37,5
1137,2.1800000000000033,83,4
1138,6.740000000000016,127,9
1139,6.250000000000007,76,8
1140,12.020000000000035,199,15
1141,0.7199999999999998,29,2
1142,11.840000000000021,117,14
1143,20.039999999999967,297,24
1144,5.150000000000012,86,7
1145,9.82000000000002,119,12
1146,7.130000000000013,88,9
1147,2.6400000000000032,37,4
1148,3.4300000000000077,58,5
1149,15.000000000000036,201,18
1150,5.880000000000015,113,8
1151,7.120000000000012,89,9
1152,-1.21,22,0
1153,-0.2500000000000001,26,1
1154,19.419999999999966,259,23
1155,7.770000000000017,124,10
1156,5.140000000000009,87,7
1157,1.73,28,3
1158,11.610000000000023,140,14
1159,-0.07000000000000006,8,1
1160,-0.06000000000000005,7,1
1161,10.760000000000023,125,13
1162,16.34000000000001,267,20
1163,8.980000000000015,103,11
1164,10.800000000000018,121,13
1165,3.5000000000000044,51,5
1166,12.790000000000038,222,16
1167,18.76999999999991,224,22
1168,16.929999999999993,208,20
1169,9.470000000000022,154,12
1170,9.91000000000002,110,12
1171,17.41999999999997,259,21
1172,4.270000000000008,74,6
1173,20.439999999999884,257,24
1174,12.990000000000034,202,16
1175,-0.14,15,1
1176,5.13000000000001,88,7
1177,18.49999999999996,251,22
1178,11.530000000000024,148,14
1179,1.470000000000002,54,3
1180,10.030000000000028,198,13
1181,11.530000000000024,148,14
1182,11.410000000000027,160,14
1183,6.110000000000011,90,8
1184,0.8799999999999999,13,2
1185,0.9099999999999999,10,2
1186,4.6800000000000015,33,6
1187,2.660000000000002,35,4
1188,12.040000000000035,197,15
1189,10.620000000000022,139,13
1190,15.220000000000027,179,18
1191,13.480000000000029,153,16
1192,14.690000000000023,132,17
1193,6.68000000000002,133,9
1194,14.940000000000039,207,18
1195,11.770000000000017,124,14
1196,3.3700000000000037,64,5
1197,11.440000000000024,157,14
1198,3.5500000000000025,46,5
1199,2.7200000000000033,29,4
1200,15.820000000000011,219,19
1201,9.830000000000018,118,12
1202,-0.13000000000000012,14,1
1203,2.710000000000001,30,4
1204,8.080000000000013,93,10
1205,2.530000000000003,48,4
1206,7.050000000000013,96,9
1207,10.530000000000026,148,13
1208,8.54000000000002,147,11
1209,6.910000000000016,110,9
1210,1.5900000000000007,42,3
1211,17.750000000000014,226,21
1212,4.150000000000008,86,6
1213,9.050000000000013,96,11
1214,-0.050000000000000044,6,1
1215,21.17999999999989,283,25
1216,18.38999999999991,262,22
1217,12.400000000000029,161,15
1218,15.609999999999957,240,19
1219,14.320000000000023,169,17
1220,10.070000000000013,94,12
1221,3.5300000000000056,48,5
1222,-0.1200000000000001,13,1
1223,19.719999999999935,229,23
1224,11.670000000000023,134,14
1225,10.960000000000017,105,13
1226,-0.14,15,1
1227,10.810000000000016,120,13
1228,2.7700000000000022,24,4
1229,2.7200000000000006,29,4
1230,13.580000000000027,143,16
1231,1.7999999999999998,21,3
1232,21.2999999999999,271,25
1233,6.000000000000019,101,8
1234,14.470000000000027,154,17
1235,6.980000000000016,103,9
1236,4.520000000000006,49,6
1237,7.040000000000012,97,9
1238,13.920000000000039,209,17
1239,6.170000000000008,84,8
1240,6.010000000000015,100,8
1241,-0.10999999999999999,12,1
1242,13.530000000000022,148,16
1243,11.690000000000023,132,14
1244,11.930000000000016,108,14
1245,1.6400000000000006,37,3
1246,5.250000000000009,76,7
1247,13.600000000000025,141,16
1248,17.979999999999983,203,21
1249,15.140000000000022,187,18
1250,16.330000000000013,168,19
1251,0.7999999999999998,21,2
1252,3.570000000000004,44,5
1253,17.769999999999964,224,21
1254,16.18,183,19
1255,20.769999999999957,224,24
1256,13.600000000000025,141,16
1257,12.730000000000022,128,15
1258,5.4400000000000075,57,7
1259,4.490000000000006,52,6
1260,2.650000000000003,36,4
1261,8.880000000000017,113,11
1262,8.75000000000002,126,11
1263,14.740000000000022,127,17
1264,7.410000000000009,60,9
1265,7.2100000000000115,80,9
1266,11.810000000000018,120,14
1267,10.680000000000023,133,13
1268,15.040000000000028,197,18
1269,11.880000000000022,113,14
1270,10.880000000000017,113,13
1271,12.950000000000017,106,15
1272,8.940000000000017,107,11
1273,17.809999999999945,220,21
1274,7.980000000000015,103,10
1275,16.249999999999964,176,19
1276,10.540000000000022,147,13
1277,19.089999999999907,292,23
1278,5.360000000000008,65,7
1279,2.610000000000002,40,4
1280,18.219999999999988,179,21
1281,2.7300000000000013,28,4
1282,7.0800000000000125,93,9
1283,15.010000000000034,200,18
1284,6.220000000000009,79,8
1285,18.45999999999989,255,22
1286,8.25000000000001,76,10
1287,8.110000000000014,90,10
1288,16.980000000000008,203,20
1289,4.350000000000008,66,6
1290,19.519999999999914,249,23
1291,9.12000000000001,89,11
1292,2.6300000000000017,38,4
1293,0.79,22,2
1294,11.92000000000002,109,14
1295,18.069999999999958,194,21
1296,3.5100000000000042,50,5
1297,11.74000000000002,127,14
1298,6.240000000000012,77,8
1299,13.240000000000034,177,16
1300,6.160000000000011,85,8
1301,14.510000000000025,150,17
1302,8.84000000000002,117,11
1303,1.810000000000001,20,3
1304,16.189999999999998,182,19
1305,12.21000000000003,180,15
1306,6.170000000000011,84,8
1307,5.5400000000000045,47,7
1308,8.020000000000014,99,10
1309,-0.18000000000000005,19,1
1310,14.810000000000018,120,17
1311,15.350000000000026,166,18
1312,7.240000000000013,77,9
1313,3.4100000000000055,60,5
1314,18.82999999999994,218,22
1315,0.8499999999999999,16,2
1316,1.83,18,3
1317,12.750000000000039,226,16
1318,18.889999999999915,212,22
1319,11.89000000000002,112,14
1320,25.429999999999847,258,29
1321,10.660000000000021,135,13
1322,18.329999999999963,268,22
1323,17.289999999999992,172,20
1324,11.870000000000017,114,14
1325,8.160000000000013,85,10
1326,4.490000000000005,52,6
1327,2.710000000000001,30,4
1328,-0.12,13,1
1329,11.600000000000023,141,14
1330,9.840000000000018,117,12
1331,1.71,30,3
1332,5.290000000000007,72,7
1333,11.520000000000024,149,14
1334,12.78000000000002,123,15
1335,13.890000000000036,212,17
1336,19.939999999999973,207,23
1337,11.01000000000002,100,13
1338,20.429999999999925,258,24
1339,8.890000000000018,112,11
1340,3.560000000000005,45,5
1341,19.789999999999974,222,23
1342,2.4600000000000044,55,4
1343,12.430000000000026,158,15
1344,10.040000000000017,97,12
1345,7.360000000000008,65,9
1346,1.7600000000000002,25,3
1347,15.939999999999973,207,19
1348,11.440000000000026,157,14
1349,11.720000000000022,129,14
1350,0.8899999999999999,12,2
1351,4.370000000000005,64,6
1352,5.490000000000007,52,7
1353,10.340000000000027,167,13
1354,10.590000000000023,142,13
1355,6.430000000000008,58,8
1356,17.749999999999957,226,21
1357,15.829999999999988,218,19
1358,1.6900000000000013,32,3
1359,20.44999999999992,256,24
1360,13.470000000000027,154,16
1361,7.9400000000000155,107,10
1362,3.5400000000000045,47,5
1363,14.030000000000033,198,17
1364,10.39000000000003,162,13
1365,5.240000000000009,77,7
1366,8.790000000000019,122,11
1367,-0.06000000000000005,7,1
1368,17.47,254,21
1369,13.630000000000024,138,16
1370,8.600000000000025,141,11
1371,0.7899999999999998,22,2
1372,6.970000000000013,104,9
1373,4.150000000000012,86,6
1374,17.12999999999999,188,20
1375,14.37000000000003,164,17
1376,10.020000000000014,99,12
1377,15.120000000000012,189,18
1378,1.6900000000000013,32,3
1379,5.140000000000014,87,7
1380,8.34000000000001,67,10
1381,17.070000000000004,194,20
1382,3.360000000000004,65,5
1383,17.119999999999973,189,20
1384,10.690000000000023,132,13
1385,13.240000000000032,177,16
1386,6.470000000000005,54,8
1387,8.230000000000015,78,10
1388,-0.1100000000000001,12,1
1389,9.720000000000018,129,12
1390,7.700000000000022,131,10
1391,4.630000000000004,38,6
1392,2.610000000000003,40,4
1393,7.860000000000021,115,10
1394,9.820000000000018,119,12
1395,10.650000000000022,136,13
1396,5.29000000000001,72,7
1397,16.349999999999998,166,19
1398,8.890000000000018,112,11
1399,18.249999999999996,176,21
1400,6.980000000000016,103,9
1401,11.85000000000002,116,14
1402,6.970000000000017,104,9
1403,19.259999999999927,275,23
1404,5.550000000000005,46,7
1405,6.220000000000013,79,8
1406,9.710000000000022,130,12
1407,3.650000000000003,36,5
1408,4.460000000000005,55,6
1409,9.900000000000016,111,12
1410,4.670000000000004,34,6
1411,24.15999999999984,285,28
1412,7.170000000000011,84,9
1413,9.870000000000019,114,12
1414,7.270000000000012,74,9
1415,13.080000000000034,193,16
1416,13.070000000000036,194,16
1417,2.610000000000002,40,4
1418,6.420000000000007,59,8
1419,6.850000000000012,116,9
1420,7.43000000000001,58,9
1421,-0.1100000000000001,12,1
1422,7.960000000000019,105,10
1423,1.6400000000000015,37,3
1424,15.550000000000011,246,19
1425,4.470000000000008,54,6
1426,10.80000000000002,121,13
1427,9.940000000000015,107,12
1428,12.440000000000028,157,15
1429,7.150000000000013,86,9
1430,3.4100000000000055,60,5
1431,10.020000000000017,99,12
1432,13.360000000000028,165,16
1433,-0.1200000000000001,13,1
1434,9.900000000000018,111,12
1435,19.25999999999997,175,22
1436,8.970000000000017,104,11
1437,3.5900000000000043,42,5
1438,0.8199999999999998,19,2
1439,7.21000000000001,80,9
1440,31.75999999999984,325,36
1441,16.04000000000001,197,19
1442,7.090000000000012,92,9
1443,16.24,177,19
1444,14.700000000000026,131,17
1445,16.28,173,19
1446,13.510000000000026,150,16
1447,-0.16000000000000003,17,1
1448,3.500000000000006,51,5
1449,6.29000000000001,72,8
1450,-1.08,9,0
1451,26.77999999999974,323,31
1452,7.260000000000009,75,9
1453,20.82999999999994,218,24
1454,8.940000000000017,107,11
1455,2.6300000000000034,38,4
1456,18.219999999999956,179,21
1457,14.390000000000029,162,17
1458,5.300000000000009,71,7
1459,7.290000000000008,72,9
1460,7.080000000000014,93,9
1461,3.660000000000003,35,5
1462,14.040000000000031,197,17
1463,19.51999999999992,249,23
1464,14.510000000000026,150,17
1465,15.11000000000002,190,18
1466,10.090000000000012,92,12
1467,6.4300000000000095,58,8
1468,7.630000000000022,138,10
1469,5.400000000000008,61,7
1470,8.990000000000016,102,11
1471,12.200000000000033,181,15
1472,-0.07000000000000006,8,1
1473,12.670000000000021,134,15
1474,5.510000000000005,50,7
1475,5.430000000000006,58,7
1476,17.859999999999914,215,21
1477,5.160000000000014,85,7
1478,3.530000000000004,48,5
1479,3.3600000000000074,65,5
1480,7.110000000000015,90,9
1481,8.620000000000024,139,11
1482,-0.2300000000000001,24,1
1483,14.340000000000032,167,17
1484,21.16999999999985,284,25
1485,-1.07,8,0
1486,13.45000000000003,156,16
1487,13.790000000000017,122,16
1488,12.660000000000018,135,15
1489,-0.1100000000000001,12,1
1490,17.199999999999985,181,20
1491,13.36000000000003,165,16
1492,7.420000000000025,159,10
1493,0.6999999999999997,31,2
1494,14.540000000000026,147,17
1495,1.660000000000001,35,3
1496,20.349999999999888,266,24
1497,14.470000000000027,154,17
1498,5.310000000000008,70,7
1499,1.6700000000000026,34,3
1500,15.270000000000014,174,18
1501,6.980000000000016,103,9
1502,13.040000000000036,197,16
1503,3.4100000000000064,60,5
1504,7.250000000000012,76,9
1505,14.910000000000036,210,18
1506,13.590000000000023,142,16
1507,8.200000000000012,81,10
1508,13.300000000000027,171,16
1509,7.350000000000007,66,9
1510,2.4900000000000038,52,4
1511,12.410000000000027,160,15
1512,17.20000000000001,281,21
1513,-0.15000000000000002,16,1
1514,0.79,22,2
1515,6.220000000000008,79,8
1516,2.480000000000004,53,4
1517,11.410000000000025,160,14
1518,10.140000000000013,87,12
1519,15.579999999999998,143,18
1520,7.320000000000009,69,9
1521,5.09000000000001,92,7
1522,4.590000000000006,42,6
1523,6.580000000000005,43,8
1524,16.659999999999982,135,19
1525,11.760000000000021,125,14
1526,6.450000000000008,56,8
1527,14.530000000000026,148,17
1528,13.510000000000025,150,16
1529,6.9200000000000115,109,9
1530,13.270000000000032,174,16
1531,17.87,214,21
1532,18.21999999999997,179,21
1533,7.310000000000009,70,9
1534,-0.14,15,1
1535,12.45000000000003,156,15
1536,7.230000000000009,78,9
1537,1.6400000000000023,37,3
1538,0.8699999999999999,14,2
1539,1.7999999999999998,21,3
1540,4.170000000000009,84,6
1541,14.450000000000026,156,17
1542,3.420000000000006,59,5
1543,8.020000000000016,99,10
1544,12.470000000000024,154,15
1545,20.56999999999991,244,24
1546,22.6899999999998,332,27
1547,10.830000000000018,118,13
1548,13.670000000000021,134,16
1549,4.480000000000007,53,6
1550,8.850000000000017,116,11
1551,9.630000000000024,138,12
1552,10.930000000000017,108,13
1553,9.060000000000015,95,11
1554,0.8899999999999999,12,2
1555,10.90000000000002,111,13
1556,13.810000000000024,120,16
1557,20.2799999999999,273,24
1558,9.990000000000016,102,12
1559,14.300000000000027,171,17
1560,7.790000000000017,122,10
1561,6.540000000000007,47,8
1562,11.000000000000016,101,13
1563,18.95999999999999,205,22
1564,1.67,34,3
1565,13.380000000000022,163,16
1566,1.7299999999999995,28,3
1567,13.390000000000029,162,16
1568,17.32999999999999,168,20
1569,3.690000000000002,32,5
1570,7.330000000000009,68,9
1571,20.769999999999925,224,24
1572,2.6200000000000028,39,4
1573,23.759999999999938,225,27
1574,3.430000000000006,58,5
1575,11.900000000000018,111,14
1576,6.380000000000008,63,8
1577,20.089999999999968,192,23
1578,13.560000000000025,145,16
1579,11.960000000000015,105,14
1580,5.530000000000005,48,7
1581,9.310000000000011,70,11
1582,13.730000000000024,128,16
1583,14.640000000000024,137,17
1584,6.330000000000011,68,8
1585,2.59,42,4
1586,16.130000000000003,188,19
1587,11.780000000000017,123,14
1588,10.67000000000002,134,13
1589,14.480000000000027,153,17
1590,6.27000000000001,74,8
1591,8.150000000000013,86,10
1592,13.480000000000025,153,16
1593,8.36000000000001,65,10
1594,12.44000000000003,157,15
1595,18.07999999999997,193,21
1596,15.85000000000002,216,19
1597,3.480000000000005,53,5
1598,3.4900000000000047,52,5
1599,1.6500000000000004,36,3
1600,10.720000000000022,129,13
1601,16.010000000000012,200,19
1602,10.83000000000002,118,13
1603,10.640000000000024,137,13
1604,7.980000000000015,103,10
1605,7.220000000000013,79,9
1606,14.430000000000025,158,17
1607,7.220000000000011,79,9
1608,20.819999999999922,219,24
1609,13.570000000000023,144,16
1610,3.560000000000004,45,5
1611,16.400000000000002,161,19
1612,16.530000000000005,148,19
1613,-0.14000000000000012,15,1
1614,9.860000000000019,115,12
1615,1.67,34,3
1616,3.560000000000004,45,5
1617,3.4800000000000075,53,5
1618,11.610000000000023,140,14
1619,18.109999999999964,190,21
1620,3.440000000000005,57,5
1621,9.61000000000002,140,12
1622,11.960000000000017,105,14
1623,9.920000000000016,109,12
1624,1.75,26,3
1625,14.380000000000027,163,17
1626,16.22000000000002,179,19
1627,18.169999999999977,184,21
1628,15.56000000000001,145,18
1629,12.990000000000036,202,16
1630,11.74000000000002,127,14
1631,11.860000000000019,115,14
1632,18.409999999999965,160,21
1633,3.700000000000003,31,5
1634,5.110000000000014,90,7
1635,16.089999999999993,192,19
1636,24.99999999999983,301,29
1637,16.100000000000016,191,19
1638,1.5700000000000074,44,3
1639,3.5000000000000044,51,5
1640,10.110000000000012,90,12
1641,7.320000000000007,69,9
1642,9.900000000000018,111,12
1643,6.400000000000006,61,8
1644,16.29,172,19
1645,23.569999999999894,244,27
1646,8.220000000000011,79,10
1647,12.38000000000003,163,15
1648,25.13999999999989,287,29
1649,12.45000000000003,156,15
1650,14.460000000000026,155,17
1651,7.740000000000018,127,10
1652,5.530000000000006,48,7
1653,18.52999999999995,248,22
1654,6.410000000000009,60,8
1655,10.800000000000017,121,13
1656,14.550000000000024,146,17
1657,5.2700000000000085,74,7
1658,18.38999999999993,262,22
1659,16.01999999999997,199,19
1660,4.500000000000005,51,6
1661,14.140000000000033,187,17
1662,5.150000000000013,86,7
1663,9.73000000000002,128,12
1664,13.870000000000035,214,17
1665,11.700000000000022,131,14
1666,21.149999999999945,186,24
1667,4.480000000000008,53,6
1668,0.8799999999999999,13,2
1669,11.33000000000003,168,14
1670,3.29000000000001,72,5
1671,25.749999999999893,326,30
1672,21.289999999999893,272,25
1673,4.210000000000006,80,6
1674,12.100000000000032,191,15
1675,-0.07000000000000006,8,1
1676,5.260000000000006,75,7
1677,3.6300000000000034,38,5
1678,6.260000000000009,75,8
1679,10.69000000000002,132,13
1680,5.300000000000008,71,7
1681,1.7700000000000005,24,3
1682,19.009999999999973,200,22
1683,10.76000000000002,125,13
1684,9.140000000000013,87,11
1685,1.580000000000001,43,3
1686,7.340000000000009,67,9
1687,1.6799999999999997,33,3
1688,4.3600000000000065,65,6
1689,1.7000000000000002,31,3
1690,7.4000000000000075,61,9
1691,3.770000000000003,24,5
1692,0.8199999999999998,19,2
1693,5.220000000000015,79,7
1694,15.570000000000014,144,18
1695,27.449999999999772,356,32
1696,20.469999999999967,254,24
1697,3.700000000000001,31,5
1698,9.950000000000017,106,12
1699,7.960000000000015,105,10
1700,0.6199999999999997,39,2
1701,0.8299999999999998,18,2
1702,10.640000000000022,137,13
1703,12.690000000000024,132,15
1704,11.520000000000026,149,14
1705,-0.050000000000000044,6,1
1706,7.090000000000012,92,9
1707,-0.3500000000000003,36,1
1708,15.120000000000022,189,18
1709,13.420000000000028,159,16
1710,12.580000000000025,143,15
1711,28.719999999999775,329,33
1712,18.409999999999965,260,22
1713,13.520000000000028,149,16
1714,0.8699999999999999,14,2
1715,11.72000000000002,129,14
1716,13.260000000000028,175,16
1717,3.6800000000000006,33,5
1718,9.900000000000016,111,12
1719,-0.12,13,1
1720,6.380000000000008,63,8
1721,16.490000000000027,252,20
1722,7.030000000000012,98,9
1723,0.8399999999999999,17,2
1724,7.260000000000009,75,9
1725,10.600000000000021,141,13
1726,14.550000000000024,146,17
1727,8.950000000000017,106,11
1728,14.290000000000031,172,17
1729,4.260000000000008,75,6
1730,2.7500000000000018,26,4
1731,9.840000000000016,117,12
1732,3.520000000000004,49,5
1733,4.530000000000006,48,6
1734,20.689999999999937,232,24
1735,20.419999999999884,259,24
1736,2.740000000000002,27,4
1737,9.940000000000015,107,12
1738,13.570000000000046,244,17
1739,5.220000000000008,79,7
1740,-1.05,6,0
1741,9.85000000000002,116,12
1742,6.420000000000008,59,8
1743,9.010000000000014,100,11
1744,5.3400000000000105,67,7
1745,2.7100000000000017,30,4
1746,4.570000000000005,44,6
1747,15.270000000000028,174,18
1748,23.469999999999928,254,27
1749,3.4100000000000055,60,5
1750,12.530000000000026,148,15
1751,10.930000000000017,108,13
1752,12.25000000000003,176,15
1753,26.84999999999978,316,31
1754,5.310000000000009,70,7
1755,6.4400000000000075,57,8
1756,7.180000000000009,83,9
1757,7.050000000000013,96,9
1758,8.200000000000012,81,10
1759,0.8299999999999998,18,2
1760,6.3500000000000085,66,8
1761,14.320000000000032,169,17
1762,7.020000000000012,99,9
1763,2.6700000000000026,34,4
1764,10.670000000000023,134,13
1765,2.7100000000000035,30,4
1766,8.960000000000017,105,11
1767,5.24000000000001,77,7
1768,20.369999999999937,264,24
1769,0.7099999999999997,30,2
1770,16.300000000000015,171,19
1771,-0.050000000000000044,6,1
1772,7.2100000000000115,80,9
1773,14.500000000000027,151,17
1774,7.2600000000000104,75,9
1775,0.8899999999999999,12,2
1776,3.6300000000000026,38,5
1777,6.930000000000013,108,9
1778,14.990000000000029,202,18
1779,10.390000000000025,162,13
1780,8.890000000000018,112,11
1781,3.5600000000000023,45,5
1782,7.430000000000007,58,9
1783,4.280000000000009,73,6
1784,2.740000000000002,27,4
1785,-0.2300000000000001,24,1
1786,5.5300000000000065,48,7
1787,5.120000000000011,89,7
1788,15.790000000000035,222,19
1789,14.090000000000035,192,17
1790,10.980000000000036,203,14
1791,5.210000000000009,80,7
1792,13.790000000000038,222,17
1793,23.199999999999942,281,27
1794,16.04999999999998,196,19
1795,22.809999999999874,320,27
1796,2.230000000000005,78,4
1797,11.060000000000034,195,14
1798,7.0800000000000125,93,9
1799,0.8299999999999998,18,2
1800,15.969999999999999,204,19
1801,4.380000000000007,63,6
1802,8.24000000000001,77,10
1803,3.6800000000000024,33,5
1804,18.459999999999948,255,22
1805,17.82999999999999,218,21
1806,3.4100000000000055,60,5
1807,-0.10999999999999999,12,1
1808,6.440000000000007,57,8
1809,8.690000000000023,132,11
1810,2.5000000000000027,51,4
1811,8.080000000000014,93,10
1812,24.299999999999883,271,28
1813,1.7800000000000002,23,3
1814,14.620000000000024,139,17
1815,17.34,167,20
1816,10.150000000000013,86,12
1817,6.980000000000018,103,9
1818,-0.050000000000000044,6,1
1819,12.600000000000023,141,15
1820,7.100000000000014,91,9
1821,10.73000000000002,128,13
1822,9.220000000000013,79,11
1823,21.389999999999937,262,25
1824,19.06999999999998,194,22
1825,18.669999999999966,234,22
1826,18.379999999999985,263,22
1827,14.030000000000033,198,17
1828,1.7100000000000004,30,3
1829,17.099999999999994,191,20
1830,12.450000000000028,156,15
1831,5.420000000000008,59,7
1832,17.729999999999965,228,21
1833,8.260000000000012,75,10
1834,14.14000000000003,187,17
1835,9.860000000000019,115,12
1836,11.530000000000026,148,14
1837,11.980000000000015,103,14
1838,0.8499999999999999,16,2
1839,9.080000000000014,93,11
1840,9.130000000000013,88,11
1841,13.550000000000026,146,16
1842,16.009999999999998,200,19
1843,7.81000000000002,120,10
1844,12.900000000000036,211,16
1845,16.9,211,20
1846,23.709999999999898,230,27
1847,10.29000000000003,172,13
1848,10.620000000000026,139,13
1849,10.640000000000024,137,13
1850,8.080000000000014,93,10
1851,23.10999999999981,290,27
1852,4.29000000000001,72,6
1853,1.7000000000000002,31,3
1854,15.830000000000027,218,19
1855,9.080000000000014,93,11
1856,9.970000000000017,104,12
1857,4.690000000000004,32,6
1858,7.020000000000016,99,9
1859,0.8299999999999998,18,2
1860,13.290000000000031,172,16
1861,11.770000000000021,124,14
1862,5.440000000000007,57,7
1863,8.060000000000015,95,10
1864,7.020000000000016,99,9
1865,10.530000000000022,148,13
1866,2.6800000000000015,33,4
1867,8.060000000000013,95,10
1868,15.340000000000014,167,18
1869,1.6800000000000015,33,3
1870,9.78000000000002,123,12
1871,5.930000000000017,108,8
1872,9.020000000000016,99,11
1873,2.7,31,4
1874,9.720000000000018,129,12
1875,24.01999999999982,299,28
1876,11.670000000000021,134,14
1877,11.83000000000002,118,14
1878,10.740000000000022,127,13
1879,0.8299999999999998,18,2
1880,5.300000000000007,71,7
1881,7.36000000000001,65,9
1882,3.4900000000000055,52,5
1883,1.69,32,3
1884,19.629999999999928,238,23
1885,5.320000000000009,69,7
1886,8.350000000000009,66,10
1887,22.6699999999999,234,26
1888,1.6500000000000021,36,3
1889,3.520000000000004,49,5
1890,7.190000000000012,82,9
1891,15.270000000000007,174,18
1892,0.6799999999999997,33,2
1893,4.530000000000005,48,6
1894,8.830000000000016,118,11
1895,13.450000000000022,156,16
1896,10.430000000000026,158,13
1897,10.050000000000013,96,12
1898,6.230000000000012,78,8
1899,7.1400000000000095,87,9
1900,5.440000000000008,57,7
1901,-0.2100000000000002,22,1
1902,7.880000000000017,113,10
1903,3.6800000000000033,33,5
1904,2.570000000000002,44,4
1905,16.300000000000008,171,19
1906,13.860000000000037,215,17
1907,5.510000000000006,50,7
1908,5.19000000000001,82,7
1909,3.5800000000000036,43,5
